id,audio_path,asr_rover,final_asr_text,mt_en,final_mt_text
VieSpeaker::id00047/0192.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VieSpeaker/audio_for_ast_test/id00047/0192.wav,chá có để ý một chi tiết ở trên báo họ viết là cái tác phẩm gia sư tử của chú có nhiều yếu tố được cho là nhạy cảm nhưng mà cái tác phẩm này thì không bị cắt bỏ bất kỳ một phân đoạn nào chú có thấy đây là một cái may mắn của mình không cái việc mà chú ra đời cái thời điểm cái thời điểm mà chú ra đời cái tác phẩm này chú có chọn thời điểm đấy không,chá có để ý một chi tiết ở trên báo họ viết là cái tác phẩm gia sư tử của chú có nhiều yếu tố được cho là nhạy cảm nhưng mà cái tác phẩm này thì không bị cắt bỏ bất kỳ một phân đoạn nào chú có thấy đây là một cái may mắn của mình không cái việc mà chú ra đời cái thời điểm cái thời điểm mà chú ra đời cái tác phẩm này chú có chọn thời điểm đấy không,"I noticed a detail in the press stating that your work 'The Lion's Tutor' contains many elements considered sensitive, yet it wasn't censored at all. Do you consider this a stroke of luck, and did you intentionally choose the timing for the release of this work?","I noticed a detail in the press stating that your work 'The Lion's Tutor' contains many elements considered sensitive, yet it wasn't censored at all. Do you consider this a stroke of luck, and did you intentionally choose the timing for the release of this work?"
VieSpeaker::id00047/0195.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VieSpeaker/audio_for_ast_test/id00047/0195.wav,chúng cho thấy là có hai chỉ số ở trong văn học và điện ảnh nó đã định cho hai cái trường phái một bên là chỉ số của những người mà họ có chuyên môn chấm và một bên là chỉ số của những độc giả và khán giả họ yêu thích,chúng cho thấy là có hai chỉ số ở trong văn học và điện ảnh nó đã định cho hai cái trường phái một bên là chỉ số của những người mà họ có chuyên môn chấm và một bên là chỉ số của những độc giả và khán giả họ yêu thích,"I see that there are two metrics in literature and cinema that define two schools of thought: one is the metric of professional critics, and the other is the metric of the readers and audiences who enjoy them.","I see that there are two metrics in literature and cinema that define two schools of thought: one is the metric of professional critics, and the other is the metric of the readers and audiences who enjoy them."
VieSpeaker::id00047/0196.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VieSpeaker/audio_for_ast_test/id00047/0196.wav,nãy giờ thì chúng ta đã bàn về nhà văn và bây giờ mình sẽ chuyển sang một cái lãnh địa về dịch giả với một cái người mà đọc nhiều sách như chú ấy thì cảm nhận cái sự khác biệt của chú khi mà chú đọc một tác phẩm dịch tốt và một tác phẩm dịch tệ nó như thế nào,nãy giờ thì chúng ta đã bàn về nhà văn và bây giờ mình sẽ chuyển sang một cái lãnh địa về dịch giả với một cái người mà đọc nhiều sách như chú ấy thì cảm nhận cái sự khác biệt của chú khi mà chú đọc một tác phẩm dịch tốt và một tác phẩm dịch tệ nó như thế nào,"We have been discussing writers, and now let's move to the realm of translators. As someone who reads a lot, how do you perceive the difference when reading a well-translated work versus a poorly-translated one?","We have been discussing writers, and now let's move to the realm of translators. As someone who reads a lot, how do you perceive the difference when reading a well-translated work versus a poorly-translated one?"
VieSpeaker::id00047/0199.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VieSpeaker/audio_for_ast_test/id00047/0199.wav,theo chú thì viết một tác phẩm như của chú là giác sư tử dựa trên những sự kiện có thật và vai trò của tác giả là sâu trở lại và chắp nối nó lại thành một cái bức tranh hoàn chỉnh nó khó hơn hay là việc mà sáng tạo ra một câu chuyện mới hoàn toàn nó khó hơn,theo chú thì viết một tác phẩm như của chú là giác sư tử dựa trên những sự kiện có thật và vai trò của tác giả là sâu trở lại và chắp nối nó lại thành một cái bức tranh hoàn chỉnh nó khó hơn hay là việc mà sáng tạo ra một câu chuyện mới hoàn toàn nó khó hơn,"In your opinion, is it harder to write a work like yours, 'The Lion's Tutor', based on real events where the author's role is to piece them together into a complete picture, or is it harder to create an entirely new story?","In your opinion, is it harder to write a work like yours, 'The Lion's Tutor', based on real events where the author's role is to piece them together into a complete picture, or is it harder to create an entirely new story?"
VieSpeaker::id00047/0201.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VieSpeaker/audio_for_ast_test/id00047/0201.wav,tuy nhiên nghe đến đoạn này cháu lại có một cái nảy ra ở trong đầu cháu là không biết là chú viết cái tác phẩm này hoặc là bất kỳ một tác phẩm nào cũng thế thôi là để chú thỏa mãn được những cái ước mơ của chú hay là chú viết xong rồi thì chú mới thấy nhận ra đó là những ước mơ của mình,tuy nhiên nghe đến đoạn này cháu lại có một cái nảy ra ở trong đầu cháu là không biết là chú viết cái tác phẩm này hoặc là bất kỳ một tác phẩm nào cũng thế thôi là để chú thỏa mãn được những cái ước mơ của chú hay là chú viết xong rồi thì chú mới thấy nhận ra đó là những ước mơ của mình,"However, hearing this, a thought crossed my mind: I wonder if you write this work, or any work for that matter, to satisfy your own dreams, or do you only realize they were your dreams after you've finished writing?","However, hearing this, a thought crossed my mind: I wonder if you write this work, or any work for that matter, to satisfy your own dreams, or do you only realize they were your dreams after you've finished writing?"
VieSpeaker::id00047/0206.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VieSpeaker/audio_for_ast_test/id00047/0206.wav,giàu già giàu ở đây thì mình không nói đến việc giàu nhờ cái tác phẩm đấy mà giàu bằng việc chỉ là họ là nhà văn thôi nhưng mà họ không phải là giàu thì cháu cảm giác như là vì họ có quá nhiều những cái trăn trở họ có quá nhiều nỗi niềm thì họ rất là đa cảm ấy họ trước hết là văn chương để giải bày thì nói vui là họ không có thời gian họ làm những việc khác cái động lực kiếm tiền của họ chắc là cũng ít ít hơn ít hơn so với họ,giàu già giàu ở đây thì mình không nói đến việc giàu nhờ cái tác phẩm đấy mà giàu bằng việc chỉ là họ là nhà văn thôi nhưng mà họ không phải là giàu thì cháu cảm giác như là vì họ có quá nhiều những cái trăn trở họ có quá nhiều nỗi niềm thì họ rất là đa cảm ấy họ trước hết là văn chương để giải bày thì nói vui là họ không có thời gian họ làm những việc khác cái động lực kiếm tiền của họ chắc là cũng ít ít hơn ít hơn so với họ,"When I say 'rich' here, I don't mean rich from the work itself, but just the fact that they are writers. They aren't necessarily wealthy, but I feel that because they have so many concerns and deep feelings, they are very sensitive. They use literature to express themselves first, and jokingly speaking, they don't have time to do other things, so their motivation to make money is probably less compared to others.","When I say 'rich' here, I don't mean rich from the work itself, but just the fact that they are writers. They aren't necessarily wealthy, but I feel that because they have so many concerns and deep feelings, they are very sensitive. They use literature to express themselves first, and jokingly speaking, they don't have time to do other things, so their motivation to make money is probably less compared to others."
VieSpeaker::id00047/0207.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VieSpeaker/audio_for_ast_test/id00047/0207.wav,nếu hôm nay cháu phỏng vấn chú và nghe chú nói này thì cháu rất là mừng tại vì là cháu rất là thích phỏng vấn những người mà họ giống chú đặc biệt nếu mà nói về mặt tuổi tác thì họ hơi hơi già một tí thì khi mà nghe chú trả lời thế này chá thấy là chú rất là minh mẫn ấy khả năng ngôn từ khả năng nói nó vẫn rất là hoàn hảo chú chú là chú nghĩ là chú nghĩ là mình sẽ bị bắt bắt bác al al al al al al al al al al al al al al al al al al,nếu hôm nay cháu phỏng vấn chú và nghe chú nói này thì cháu rất là mừng tại vì là cháu rất là thích phỏng vấn những người mà họ giống chú đặc biệt nếu mà nói về mặt tuổi tác thì họ hơi hơi già một tí thì khi mà nghe chú trả lời thế này chá thấy là chú rất là minh mẫn ấy khả năng ngôn từ khả năng nói nó vẫn rất là hoàn hảo chú chú là chú nghĩ là chú nghĩ là mình sẽ bị bắt bắt bác al al al al al al al al al al al al al al al al al al,"If I were to interview you today and hear you speak like this, I would be very happy because I love interviewing people like you, especially those who are a bit older in terms of age. Hearing your answers, I find you very sharp; your command of language and ability to speak are still very perfect. Do you think you will be...","If I were to interview you today and hear you speak like this, I would be very happy because I love interviewing people like you, especially those who are a bit older in terms of age. Hearing your answers, I find you very sharp; your command of language and ability to speak are still very perfect. Do you think you will be..."
VieSpeaker::id00047/0213.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VieSpeaker/audio_for_ast_test/id00047/0213.wav,mà chú nhắc đến bác ánh thì cháu lại nhớ là một người họ nói là ở mỹ hay ở đâu đấy người để mà xuất bản được một tác phẩm đúng là họ phải vượt qua được những cái tiêu chí liên quan đến thương hiệu cá nhân ấy là mạng xã hội phải có bao nhiêu nghìn người follow đấy còn ở đấy họ sợ là một ông vô danh lên không biết là xuất bản sách có bán được hay không thì họ sẽ không thì họ sẽ không xuất xuất xuất xuất bản thì quá quá quá là đáng tiếc,mà chú nhắc đến bác ánh thì cháu lại nhớ là một người họ nói là ở mỹ hay ở đâu đấy người để mà xuất bản được một tác phẩm đúng là họ phải vượt qua được những cái tiêu chí liên quan đến thương hiệu cá nhân ấy là mạng xã hội phải có bao nhiêu nghìn người follow đấy còn ở đấy họ sợ là một ông vô danh lên không biết là xuất bản sách có bán được hay không thì họ sẽ không thì họ sẽ không xuất xuất xuất xuất bản thì quá quá quá là đáng tiếc,"Mentioning Mr. Anh reminds me of someone who said that in the US or elsewhere, to publish a work, one must meet criteria related to personal branding, such as having thousands of followers on social media. They are afraid that if an unknown person publishes a book, it won't sell, so they won't publish it, which is such a pity.","Mentioning Mr. Anh reminds me of someone who said that in the US or elsewhere, to publish a work, one must meet criteria related to personal branding, such as having thousands of followers on social media. They are afraid that if an unknown person publishes a book, it won't sell, so they won't publish it, which is such a pity."
VieSpeaker::id00047/0214.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VieSpeaker/audio_for_ast_test/id00047/0214.wav,theo như cháu được biết thì hình như chú là người việt nam đến thời điểm hiện tại là viết về mảng tin thảm chính trị đúng không ạ ừ thì không biết là công việc nhà báo của chú và những cái công việc khác chú đang làm ngoài cái thay thầu là nhà văn nó có phải là một cái lợi thế để chú có thể làm được viết được những cái quyển tin thảm chính chính chính trị không,theo như cháu được biết thì hình như chú là người việt nam đến thời điểm hiện tại là viết về mảng tin thảm chính trị đúng không ạ ừ thì không biết là công việc nhà báo của chú và những cái công việc khác chú đang làm ngoài cái thay thầu là nhà văn nó có phải là một cái lợi thế để chú có thể làm được viết được những cái quyển tin thảm chính chính chính trị không,"As far as I know, you are currently the only Vietnamese person writing in the political thriller genre, right? I wonder if your work as a journalist and other roles you hold, besides being a writer, serve as an advantage for you to write political thrillers?","As far as I know, you are currently the only Vietnamese person writing in the political thriller genre, right? I wonder if your work as a journalist and other roles you hold, besides being a writer, serve as an advantage for you to write political thrillers?"
VieSpeaker::id00047/0221.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VieSpeaker/audio_for_ast_test/id00047/0221.wav,chá đăng không hiểu sao là những người là nhà văn nổi tiếng họ để lại những tác phẩm để đời hầu hết điểm chung của họ đều có xuất phát rất là khó khăn rất là bần hàn không nghèo thì bệnh nọ bệnh kia cuộc sống nó không được đủ đầy điểm chung này cũng kỳ lạ nhỉ chú nhỉ chá không biết là chú hoàn cảnh cảnh của chú nó có thế không,chá đăng không hiểu sao là những người là nhà văn nổi tiếng họ để lại những tác phẩm để đời hầu hết điểm chung của họ đều có xuất phát rất là khó khăn rất là bần hàn không nghèo thì bệnh nọ bệnh kia cuộc sống nó không được đủ đầy điểm chung này cũng kỳ lạ nhỉ chú nhỉ chá không biết là chú hoàn cảnh cảnh của chú nó có thế không,"I don't understand why famous writers who leave behind timeless works often share a common background of hardship and poverty, or suffer from various illnesses; their lives are not exactly complete. This commonality is quite strange, isn't it? I wonder if your circumstances were like that?","I don't understand why famous writers who leave behind timeless works often share a common background of hardship and poverty, or suffer from various illnesses; their lives are not exactly complete. This commonality is quite strange, isn't it? I wonder if your circumstances were like that?"
VieSpeaker::id00047/0224.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VieSpeaker/audio_for_ast_test/id00047/0224.wav,thật ra nó cũng bình thường thôi chú ạ những niềm tin đi qua nói về những cái niềm tin mà đã bỏ lỡ kiểu vậy nó giống như kiểu là bọn cháu đứng trước một cơ hội nói với nghề nghiệp chẳng hạn ví dụ như là cháu được một anh giám đốc ở một cái công ty sách nào đấy tín nhiệm mời mời dịch cái cuốn này nhưng mà cháu,thật ra nó cũng bình thường thôi chú ạ những niềm tin đi qua nói về những cái niềm tin mà đã bỏ lỡ kiểu vậy nó giống như kiểu là bọn cháu đứng trước một cơ hội nói với nghề nghiệp chẳng hạn ví dụ như là cháu được một anh giám đốc ở một cái công ty sách nào đấy tín nhiệm mời mời dịch cái cuốn này nhưng mà cháu,"Actually, it's quite normal. Talking about missed beliefs, it's like when we stand before a career opportunity; for example, if I were trusted by a director at a publishing house to translate a book, but I...","Actually, it's quite normal. Talking about missed beliefs, it's like when we stand before a career opportunity; for example, if I were trusted by a director at a publishing house to translate a book, but I..."
VieSpeaker::id00047/0230.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VieSpeaker/audio_for_ast_test/id00047/0230.wav,là biên soạn lịch giả của những cuốn sách như bộ đánh cắp thế kỷ tập truyện trinh thám chính trị quốc tế thoát khỏi cia tiểu thuyết trinh thám chính trị điển viên washington tiểu thuyết trinh thám chính trị ngoài ra thì chú yên ba còn được biết đến với tư cách là một nhà sưu tâm sưu tâm sách cổ của hà nội hà nội dạ vâng không biết là nhìn nhìn lại một trang trang hành trình thì những tác phản,là biên soạn lịch giả của những cuốn sách như bộ đánh cắp thế kỷ tập truyện trinh thám chính trị quốc tế thoát khỏi cia tiểu thuyết trinh thám chính trị điển viên washington tiểu thuyết trinh thám chính trị ngoài ra thì chú yên ba còn được biết đến với tư cách là một nhà sưu tâm sưu tâm sách cổ của hà nội hà nội dạ vâng không biết là nhìn nhìn lại một trang trang hành trình thì những tác phản,"As the editor and translator of books like the 'Century Heist' series, the international political thriller 'Escape from the CIA', and the political thriller 'The Washington Spy', you, Yen Ba, are also known as a collector of old Hanoi books. Looking back on your journey, these works...","As the editor and translator of books like the 'Century Heist' series, the international political thriller 'Escape from the CIA', and the political thriller 'The Washington Spy', you, Yen Ba, are also known as a collector of old Hanoi books. Looking back on your journey, these works..."
VieSpeaker::id00047/0233.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VieSpeaker/audio_for_ast_test/id00047/0233.wav,vậy thì nếu một người đặc biệt là người trẻ mà họ không làm việc trong lĩnh vực báo chí nhưng mà họ lại muốn viết về những cuốn sách và những cái đề tài giống như của chú thì chú có lời khuyên nào hoặc là một chỉ dẫn nào cho họ không,vậy thì nếu một người đặc biệt là người trẻ mà họ không làm việc trong lĩnh vực báo chí nhưng mà họ lại muốn viết về những cuốn sách và những cái đề tài giống như của chú thì chú có lời khuyên nào hoặc là một chỉ dẫn nào cho họ không,"So, if someone, especially a young person, does not work in journalism but wants to write about books and topics similar to yours, do you have any advice or guidance for them?","So, if someone, especially a young person, does not work in journalism but wants to write about books and topics similar to yours, do you have any advice or guidance for them?"
VieSpeaker::id00047/0235.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VieSpeaker/audio_for_ast_test/id00047/0235.wav,trước đã em nghĩ là em sẽ không thể nào mà quên được câu nói ấy trong cái không gian và bối cảnh đó nhân trong không gian của podcast ba chấm thì cô có thể chia sẻ thêm về ý nghĩa của câu này đó được không liệu khi chúng ta lao vào kiếm tiền chúng ta kiếm được rất nhiều tiền rồi thì chúng ta có quên mất cái khao khát cống hiến cho cộng đồng đồng và bản thân đã từng theo đuổi không liệu chúng ta có bị biến chất tha hóa bởi,trước đã em nghĩ là em sẽ không thể nào mà quên được câu nói ấy trong cái không gian và bối cảnh đó nhân trong không gian của podcast ba chấm thì cô có thể chia sẻ thêm về ý nghĩa của câu này đó được không liệu khi chúng ta lao vào kiếm tiền chúng ta kiếm được rất nhiều tiền rồi thì chúng ta có quên mất cái khao khát cống hiến cho cộng đồng đồng và bản thân đã từng theo đuổi không liệu chúng ta có bị biến chất tha hóa bởi,"I don't think I will ever forget that statement in that space and context. Within the space of this podcast, could you share more about the meaning of that? When we rush to make money and achieve it, do we forget the desire to contribute to the community that we once pursued? Do we become corrupted by...","I don't think I will ever forget that statement in that space and context. Within the space of this podcast, could you share more about the meaning of that? When we rush to make money and achieve it, do we forget the desire to contribute to the community that we once pursued? Do we become corrupted by..."
VieSpeaker::id00047/0239.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VieSpeaker/audio_for_ast_test/id00047/0239.wav,trên cuộc đời mỗi người thì đều có những người thầy thì em không biết là đối với cô ánh ở mỗi giai đoạn của cô cô đã có những người thầy như thế nào và những bài học nào mà cô học được trên những cái chặng đường đó những bài học đắt giá và như cô nói,trên cuộc đời mỗi người thì đều có những người thầy thì em không biết là đối với cô ánh ở mỗi giai đoạn của cô cô đã có những người thầy như thế nào và những bài học nào mà cô học được trên những cái chặng đường đó những bài học đắt giá và như cô nói,"In everyone's life, there are mentors. I don't know, Ms. Anh, what kind of mentors you had at each stage of your life and what valuable lessons you learned along those paths, as you mentioned?","In everyone's life, there are mentors. I don't know, Ms. Anh, what kind of mentors you had at each stage of your life and what valuable lessons you learned along those paths, as you mentioned?"
VieSpeaker::id00047/0240.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VieSpeaker/audio_for_ast_test/id00047/0240.wav,em cũng rất là muốn mời cô từ rất là lâu rồi đấy nhưng mà khổ nỗi là chưa tìm ra được một cái lý do một cái mục đích phù hợp thì may quá ở trong mùa chín này nha em đã mời được cô và cũng rất là may đó là ở trong thời điểm mà cô lại cũng không quá là bận và có thể dành thời gian để tham gia về ba chấm em rất cảm ơn cô ạc em rất cảm ơn cô ạ,em cũng rất là muốn mời cô từ rất là lâu rồi đấy nhưng mà khổ nỗi là chưa tìm ra được một cái lý do một cái mục đích phù hợp thì may quá ở trong mùa chín này nha em đã mời được cô và cũng rất là may đó là ở trong thời điểm mà cô lại cũng không quá là bận và có thể dành thời gian để tham gia về ba chấm em rất cảm ơn cô ạc em rất cảm ơn cô ạ,"I have wanted to invite you for a long time, but I couldn't find a suitable reason or purpose. Fortunately, in this ninth season, I have been able to invite you, and it's also very lucky that you aren't too busy and could spare the time to join... I am very grateful to you.","I have wanted to invite you for a long time, but I couldn't find a suitable reason or purpose. Fortunately, in this ninth season, I have been able to invite you, and it's also very lucky that you aren't too busy and could spare the time to join... I am very grateful to you."
VieSpeaker::id00047/0241.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VieSpeaker/audio_for_ast_test/id00047/0241.wav,cái từ bi quan mà cô nói thì em không biết là cô hiểu nó theo nghĩa nào nhưng mà đại loại là những người trẻ như bọn em ấy thì thường là đúng là có cái sự bi quan đấy thật một số trường hợp một số thời điểm một số khoảnh khắc nhưng mà nhìn chung thì bên ngoài lại vẫn tỏ ra là mình tích cực mà không phải ai cũng nhìn thấy được cái sự bi quan ở đằng sau cái sự tích cực đó thì không biết là bi quan ở đây cô muốn nói đấy là như thế nào,cái từ bi quan mà cô nói thì em không biết là cô hiểu nó theo nghĩa nào nhưng mà đại loại là những người trẻ như bọn em ấy thì thường là đúng là có cái sự bi quan đấy thật một số trường hợp một số thời điểm một số khoảnh khắc nhưng mà nhìn chung thì bên ngoài lại vẫn tỏ ra là mình tích cực mà không phải ai cũng nhìn thấy được cái sự bi quan ở đằng sau cái sự tích cực đó thì không biết là bi quan ở đây cô muốn nói đấy là như thế nào,"Regarding the 'pessimism' you mentioned, I don't know in what sense you mean it, but generally, young people like us often do have that pessimism at certain times or moments, but on the outside, we still appear positive. Not everyone sees the pessimism behind that positivity, so I wonder what you mean by pessimism here?","Regarding the 'pessimism' you mentioned, I don't know in what sense you mean it, but generally, young people like us often do have that pessimism at certain times or moments, but on the outside, we still appear positive. Not everyone sees the pessimism behind that positivity, so I wonder what you mean by pessimism here?"
VieSpeaker::id00047/0246.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VieSpeaker/audio_for_ast_test/id00047/0246.wav,nói qua một chút về cái sự áp lực ấy thì em đình chỉ lại một chút về sự rõ ràng tức là nhiều người ở đây nói cụ thể hơn là gen z so với gen x và gen y tại vì như cô thấy là bây giờ bọn em có quá nhiều cơ hội và quá nhiều sự lựa chọn thì vui hình chung nó gây ra những cái sự áp lực giữa bạn bè với nhau có thể do chênh lệch đầu như cô nói ở đầu là hoàn cảnh gia đình từng người đúng là cái sự áp lực này nó nó như cô nói đấy là nó không đáng để mình thật sự là nếu như nhìn vào thực tế thì nó không đáng để mình phải bận tâm nhưng mà xung chên mình có quá nhiều người hơn mình ấy thì tự nhiên nó lại thành một cái giày nó áp,nói qua một chút về cái sự áp lực ấy thì em đình chỉ lại một chút về sự rõ ràng tức là nhiều người ở đây nói cụ thể hơn là gen z so với gen x và gen y tại vì như cô thấy là bây giờ bọn em có quá nhiều cơ hội và quá nhiều sự lựa chọn thì vui hình chung nó gây ra những cái sự áp lực giữa bạn bè với nhau có thể do chênh lệch đầu như cô nói ở đầu là hoàn cảnh gia đình từng người đúng là cái sự áp lực này nó nó như cô nói đấy là nó không đáng để mình thật sự là nếu như nhìn vào thực tế thì nó không đáng để mình phải bận tâm nhưng mà xung chên mình có quá nhiều người hơn mình ấy thì tự nhiên nó lại thành một cái giày nó áp,"Talking a bit about pressure, I want to clarify something. Many people here, specifically Gen Z compared to Gen X and Gen Y, have too many opportunities and choices, which inadvertently causes pressure among peers, perhaps due to differences in family backgrounds as you mentioned earlier. This pressure is truly not worth worrying about if we look at reality, but because there are so many people around us who are 'better' than us, it naturally becomes a heavy burden.","Talking a bit about pressure, I want to clarify something. Many people here, specifically Gen Z compared to Gen X and Gen Y, have too many opportunities and choices, which inadvertently causes pressure among peers, perhaps due to differences in family backgrounds as you mentioned earlier. This pressure is truly not worth worrying about if we look at reality, but because there are so many people around us who are 'better' than us, it naturally becomes a heavy burden."
VieSpeaker::id00047/0247.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VieSpeaker/audio_for_ast_test/id00047/0247.wav,người chính là con tim nơi có thể nhận ra sự hợp nhất của tất cả mọi thứ trong tập podcast mang ý nghĩa đặc biệt như thế này về sự kết nối thì ba chấm đã mời đến một người mà với cá nhân mình là một người thầy đáng kính hiện tại cô đang giữ vai trò là cố vấn cấp cao tại viện lãnh đạo abg vâng em xin được kính chào cô hoàng ánh đến đến với ba chấm podcast ạ,người chính là con tim nơi có thể nhận ra sự hợp nhất của tất cả mọi thứ trong tập podcast mang ý nghĩa đặc biệt như thế này về sự kết nối thì ba chấm đã mời đến một người mà với cá nhân mình là một người thầy đáng kính hiện tại cô đang giữ vai trò là cố vấn cấp cao tại viện lãnh đạo abg vâng em xin được kính chào cô hoàng ánh đến đến với ba chấm podcast ạ,"The human heart is the place where one can recognize the unity of all things. In such a special podcast episode about connection, Ba Cham has invited someone who, to me personally, is a respected mentor. She currently serves as a Senior Advisor at the ABG Leadership Institute. Yes, I would like to warmly welcome Ms. Hoang Anh to the Ba Cham podcast.","The human heart is the place where one can recognize the unity of all things. In such a special podcast episode about connection, Ba Cham has invited someone who, to me personally, is a respected mentor. She currently serves as a Senior Advisor at the ABG Leadership Institute. Yes, I would like to warmly welcome Ms. Hoang Anh to the Ba Cham podcast."
VieSpeaker::id00047/0249.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VieSpeaker/audio_for_ast_test/id00047/0249.wav,thưa cô ánh thì em tin là mọi cái sự kết nối của con người đều bắt nguồn từ những trải nghiệm một trong những cái điều mà em ấn tượng nhất ở cô chính là vô số chuyến đi đến mọi miền đất lạ ở trên thế giới điều gì khiến cô đi nhiều như vậy ạ vì tính chất công việc hay là tự bản thân cô thấy cái sự chu du du du trải nghiệm ở đây nó là điều cần thiết ạ,thưa cô ánh thì em tin là mọi cái sự kết nối của con người đều bắt nguồn từ những trải nghiệm một trong những cái điều mà em ấn tượng nhất ở cô chính là vô số chuyến đi đến mọi miền đất lạ ở trên thế giới điều gì khiến cô đi nhiều như vậy ạ vì tính chất công việc hay là tự bản thân cô thấy cái sự chu du du du trải nghiệm ở đây nó là điều cần thiết ạ,"Ms. Anh, I believe that all human connections stem from experiences. One of the things that impresses me most about you is your countless trips to every corner of the world. What makes you travel so much? Is it the nature of your work, or do you personally find this wandering and experiencing to be essential?","Ms. Anh, I believe that all human connections stem from experiences. One of the things that impresses me most about you is your countless trips to every corner of the world. What makes you travel so much? Is it the nature of your work, or do you personally find this wandering and experiencing to be essential?"
VieSpeaker::id00047/0250.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VieSpeaker/audio_for_ast_test/id00047/0250.wav,đó là với những người hướng nội như em và chị rốt xi thì chúng em thực sự cần một cái không gian riêng để tập trung cho việc sáng tạo vì khi ở một nơi chỉ có một mình thì năng lượng sẽ được dồn tối đa cho công việc đó cũng như là tâm trí của mình,đó là với những người hướng nội như em và chị rốt xi thì chúng em thực sự cần một cái không gian riêng để tập trung cho việc sáng tạo vì khi ở một nơi chỉ có một mình thì năng lượng sẽ được dồn tối đa cho công việc đó cũng như là tâm trí của mình,"That is, for introverts like me and Roxy, we truly need a private space to focus on creativity, because when in a place alone, energy can be fully directed toward that work as well as one's own mind.","That is, for introverts like me and Roxy, we truly need a private space to focus on creativity, because when in a place alone, energy can be fully directed toward that work as well as one's own mind."
VieSpeaker::id00047/0251.wav,/content/drive/MyDrive/it/vdt/voice_agent_for_edge_device/datasets/public/datasets_ast/VieSpeaker/audio_for_ast_test/id00047/0251.wav,thật sự tiếp xúc với cô được một khoảng thời gian cũng không thể gọi là ngắn thì em cảm nhận được ở cô có một cái tình thương một cái sự ấm áp của một người phụ nữ người mẹ và người bà thì không biết là có lẽ nào chính nhờ những cái điều đó mà cô có thể kết nối được với nhiều người và ngược lại là họ cũng cảm thấy an toàn khi ở gần bên cô không ạ,thật sự tiếp xúc với cô được một khoảng thời gian cũng không thể gọi là ngắn thì em cảm nhận được ở cô có một cái tình thương một cái sự ấm áp của một người phụ nữ người mẹ và người bà thì không biết là có lẽ nào chính nhờ những cái điều đó mà cô có thể kết nối được với nhiều người và ngược lại là họ cũng cảm thấy an toàn khi ở gần bên cô không ạ,"Having spent a significant amount of time with you, I can feel the love and warmth of a woman, a mother, and a grandmother in you. I wonder if it is perhaps because of these qualities that you are able to connect with so many people, and conversely, why they feel safe when they are around you?","Having spent a significant amount of time with you, I can feel the love and warmth of a woman, a mother, and a grandmother in you. I wonder if it is perhaps because of these qualities that you are able to connect with so many people, and conversely, why they feel safe when they are around you?"
